rowid,idhspid,DHSID,mean_pn,num
2804,85401       137 9  2,BF199300000137,0.3847572714249593,18
2805,85401       137 9  8,BF199300000137,0.32684865575526734,18
2806,85401       137 9 12,BF199300000137,0.3750011904888548,19
2807,85401       13711  2,BF199300000137,0.33548752965983386,19
2808,85401       13711  2,BF199300000137,0.34719124528117185,19
2809,85401       13711  9,BF199300000137,0.36105598081012835,19
2810,85401       13712  2,BF199300000137,0.33548752965983386,19
2811,85401       13712  7,BF199300000137,0.288373111833245,19
2812,85401       13712  7,BF199300000137,0.3750011904888548,19
2813,85401       13712  7,BF199300000137,0.365771083911257,19
2814,85401       13715  2,BF199300000137,0.288373111833245,19
2815,85401       13715  2,BF199300000137,0.37879820869518077,18
2816,85401       13717  5,BF199300000137,0.3668286329388912,19
2817,85401       13717  5,BF199300000137,0.3188316073732615,19
2818,85401       13717  8,BF199300000137,0.31157663943428904,19
2819,85401       13719  2,BF199300000137,0.3644545019263088,18
2820,85401       13720  5,BF199300000137,0.36854835001140696,19
2821,85401       138 1  2,BF199300000138,0.34682678084922997,19
2822,85401       138 1  2,BF199300000138,0.3530488478142128,18
2823,85401       138 2  2,BF199300000138,0.39818144465114863,19
2824,85401       138 3  2,BF199300000138,0.43866240738472434,18
2825,85401       138 4  2,BF199300000138,0.3809484152533292,19
2826,85401       138 4  2,BF199300000138,0.3223872595471129,19
2827,85401       138 4  6,BF199300000138,0.4459902964311303,18
2828,85401       138 5  2,BF199300000138,0.44112792290686015,18
2829,85401       138 5  2,BF199300000138,0.3592080615280401,19
2830,85401       138 7  2,BF199300000138,0.4323422522166499,18
2831,85401       138 7  2,BF199300000138,0.43884769589122796,18
2832,85401       138 7  8,BF199300000138,0.3290871730816225,19
2833,85401       138 8  2,BF199300000138,0.3809484152533292,19
2834,85401       138 8  2,BF199300000138,0.40136955375900735,18
2835,85401       13811  2,BF199300000138,0.4139338377205895,19
2836,85401       13811  2,BF199300000138,0.40315072610856717,18
2837,85401       13812  7,BF199300000138,0.38671157485248436,19
2838,85401       139 2  2,BF199300000139,0.3672723333960436,18
2839,85401       139 2  2,BF199300000139,0.43884769589122796,18
2840,85401       139 2  9,BF199300000139,0.44112792290686015,18
2841,85401       139 2  9,BF199300000139,0.38448781593876513,19
2842,85401       139 3  2,BF199300000139,0.34682678084922997,19
2843,85401       139 3  2,BF199300000139,0.3423886073521521,19
2844,85401       139 3  2,BF199300000139,0.34979193918317836,19
2845,85401       139 3  4,BF199300000139,0.4459902964311303,18
2846,85401       139 4  3,BF199300000139,0.35592905401016034,19
2847,85401       139 4  3,BF199300000139,0.3290871730816225,19
2848,85401       139 5  2,BF199300000139,0.4323422522166499,18
2849,85401       139 5  2,BF199300000139,0.43143529242911194,18
2850,85401       139 5  9,BF199300000139,0.42286999346732945,19
2851,85401       139 5  9,BF199300000139,0.41774828292754734,19
2852,85401       139 6  2,BF199300000139,0.43866240738472434,18
2853,85401       139 6  2,BF199300000139,0.3359776470725509,19
2854,85401       139 7  2,BF199300000139,0.36186199089841975,19
2855,85401       139 9  3,BF199300000139,0.39817187818463395,18
2856,85401       139 9  3,BF199300000139,0.37015213986912193,19
2857,85401       13912  2,BF199300000139,0.4139338377205895,19
2858,85401       13912  2,BF199300000139,0.4097213672716883,19
2859,85401       13912  8,BF199300000139,0.38671157485248436,19
2860,85401       13914  2,BF199300000139,0.3728077920993709,19
2861,85401       13914  2,BF199300000139,0.40000478675005213,19
2862,85401       13915  2,BF199300000139,0.3378338813670336,19
2863,85401       13915  2,BF199300000139,0.3223872595471129,19
2864,85401       13916  2,BF199300000139,0.4323422522166499,18
2865,85401       13916  2,BF199300000139,0.3378338813670336,19
2866,85401       13916  2,BF199300000139,0.40136955375900735,18
2867,85401       13916  8,BF199300000139,0.3672723333960436,18
2868,85401       13916  8,BF199300000139,0.3423886073521521,19
2869,85401       13918  2,BF199300000139,0.4097213672716883,19
2870,85401       13918  9,BF199300000139,0.4459902964311303,18
2871,85401       13919  2,BF199300000139,0.44112792290686015,18
2872,85401       13919  2,BF199300000139,0.40136955375900735,18
2873,85401       13921  2,BF199300000139,0.39310152590404035,19
2874,85401       13922  2,BF199300000139,0.42903483870359016,19
2875,85401       13922  2,BF199300000139,0.40136955375900735,18
2876,85401       13923  2,BF199300000139,0.3396149084482199,19
2877,85401       13923  2,BF199300000139,0.3396149084482199,19
2878,85401       13923  2,BF199300000139,0.40000478675005213,19
2879,85401       13926  2,BF199300000139,0.3809484152533292,19
2880,85401       13928  2,BF199300000139,0.34682678084922997,19
2881,85401       13928  2,BF199300000139,0.40136955375900735,18
2882,85401       13929  2,BF199300000139,0.3396149084482199,19
2883,85401       13929  2,BF199300000139,0.39818144465114863,19
2884,85401       13931  2,BF199300000139,0.38671157485248436,19
2885,85401       13931  2,BF199300000139,0.38448781593876513,19
2886,85401       13930  2,BF199300000139,0.3986797247908599,19
2887,85401       13930  8,BF199300000139,0.42286999346732945,19
2888,85401       140 1  2,BF199300000140,0.3711285806376209,18
2889,85401       140 1  2,BF199300000140,0.3945384680984876,19
2890,85401       140 5  2,BF199300000140,0.3345752941896917,19
2891,85401       140 5  8,BF199300000140,0.42757129317766884,18
2892,85401       140 6  2,BF199300000140,0.41025950431055014,19
2893,85401       140 6  2,BF199300000140,0.40800582381949735,18
2894,85401       140 9  2,BF199300000140,0.39634747174794116,19
2895,85401       140 9  2,BF199300000140,0.4078923516809736,19
2896,85401       14012  2,BF199300000140,0.3676326234636247,19
2897,85401       14012  5,BF199300000140,0.4204328748384924,18
2898,85401       14012  5,BF199300000140,0.3569967738913503,18
2899,85401       14016  2,BF199300000140,0.38499806091840355,19
2900,85401       14016  2,BF199300000140,0.39131586511919464,19
2901,85401       14016  6,BF199300000140,0.42482310448863203,18
2902,85401       14019 15,BF199300000140,0.404628371155278,19
2903,85401       14020  4,BF199300000140,0.39634747174794116,19
2904,85401       14020  4,BF199300000140,0.38135761221968256,19
2905,85401       14022  5,BF199300000140,0.3491537949136709,19
2906,85401       14024  3,BF199300000140,0.367522363392246,19
2907,85401       14024  3,BF199300000140,0.3785926659069528,19
2908,85401       141 1  9,BF199300000141,0.3414484139233293,19
2909,85401       141 1  9,BF199300000141,0.36410301872841017,19
2910,85401       141 1 15,BF199300000141,0.38541997989611415,18
2911,85401       141 1 18,BF199300000141,0.36260944831020164,19
2912,85401       141 1 22,BF199300000141,0.37638045594310077,19
2913,85401       141 3  2,BF199300000141,0.3076257480934494,19
2914,85401       141 4  2,BF199300000141,0.30527549355099215,19
2915,85401       141 7  4,BF199300000141,0.39123547848812634,18
2916,85401       141 7 10,BF199300000141,0.3254246410231984,19
2917,85401       141 7 15,BF199300000141,0.3673940949668788,18
2918,85401       141 7 15,BF199300000141,0.37966516636537784,18
2919,85401       141 7 22,BF199300000141,0.3498742511043655,19
2920,85401       141 7 22,BF199300000141,0.35176614651001953,19
2921,85401       141 7 25,BF199300000141,0.3203864377983467,19
2922,85401       141 7 25,BF199300000141,0.38238748336883716,19
2923,85401       141 7 28,BF199300000141,0.3203864377983467,19
2924,85401       141 7 28,BF199300000141,0.30527549355099215,19
2925,85401       141 8  2,BF199300000141,0.3647977415392307,18
2926,85401       141 8  2,BF199300000141,0.3254246410231984,19
2927,85401       141 9  3,BF199300000141,0.37638045594310077,19
2928,85401       141 9  3,BF199300000141,0.3491540060068913,19
2929,85401       14110  2,BF199300000141,0.3673724567809512,19
2930,85401       14111  2,BF199300000141,0.39684138098623456,18
2931,85401       14111  2,BF199300000141,0.3911759773706735,18
2932,85401       14113  2,BF199300000141,0.3673724567809512,19
2933,85401       142 4  4,BF199300000142,0.3828208887359428,19
2934,85401       142 6  2,BF199300000142,0.4254669221415857,18
2935,85401       14213  4,BF199300000142,0.3840828450844374,19
2936,85401       14213  4,BF199300000142,0.38128040314574246,19
2937,85401       14215  2,BF199300000142,0.4308431454264654,18
2938,85401       14215  2,BF199300000142,0.4148670740817723,19
2939,85401       14216  2,BF199300000142,0.36087322082386725,19
2940,85401       14216  8,BF199300000142,0.41465399628802574,19
2941,85401       14216  8,BF199300000142,0.3470341108619092,18
2942,85401       14216 10,BF199300000142,0.4129493512052851,18
2943,85401       14216 14,BF199300000142,0.35148620607367986,19
2944,85401       14217  2,BF199300000142,0.4070547302937129,19
2945,85401       14217  2,BF199300000142,0.39271614928240367,19
2946,85401       14217  2,BF199300000142,0.3215538333168022,19
2947,85401       14217 10,BF199300000142,0.42334235425485434,18
2948,85401       14217 10,BF199300000142,0.3511109603346869,19
2949,85401       14217 12,BF199300000142,0.40481496424215785,19
2950,85401       14219  5,BF199300000142,0.35148620607367986,19
2951,85401       14220  2,BF199300000142,0.38128040314574246,19
2952,85401       143 3  2,BF199300000143,0.5056183098421214,18
2953,85401       143 3  2,BF199300000143,0.46936152540711495,19
2954,85401       143 4  2,BF199300000143,0.4615254801741957,18
2955,85401       143 4  2,BF199300000143,0.43902609064618703,19
2956,85401       143 5  2,BF199300000143,0.44587509286941707,19
2957,85401       143 5  5,BF199300000143,0.44360616044816564,19
2958,85401       143 5  5,BF199300000143,0.39272507126720296,19
2959,85401       143 6  2,BF199300000143,0.4451488958344072,19
2960,85401       143 6  2,BF199300000143,0.3940538315758532,19
2961,85401       143 6  2,BF199300000143,0.3940538315758532,19
2962,85401       143 7  4,BF199300000143,0.492891892748341,18
2963,85401       143 7  4,BF199300000143,0.4453672209226991,19
2964,85401       143 7  4,BF199300000143,0.49028363596057173,18
2965,85401       143 8  8,BF199300000143,0.4453672209226991,19
2966,85401       143 9  2,BF199300000143,0.45006394420725976,18
2967,85401       143 9  2,BF199300000143,0.4772179479259551,19
2968,85401       14311  2,BF199300000143,0.4451488958344072,19
2969,85401       14312  2,BF199300000143,0.46664545063780144,19
2970,85401       14312  6,BF199300000143,0.45006394420725976,18
2971,85401       14313  2,BF199300000143,0.47893394721306903,19
2972,85401       14315  2,BF199300000143,0.42449250188764387,19
2973,85401       14315  2,BF199300000143,0.42449250188764387,19
2974,85401       14316  2,BF199300000143,0.4119679099737857,19
2975,85401       14316  2,BF199300000143,0.46664545063780144,19
2976,85401       14317  8,BF199300000143,0.48958420653005846,18
2977,85401       14319  7,BF199300000143,0.4226841346682915,19
2978,85401       14320  2,BF199300000143,0.4701595430673376,19
2979,85401       14320  2,BF199300000143,0.46664545063780144,19
2980,85401       14318  5,BF199300000143,0.4954998490021744,19
2981,85401       14318  5,BF199300000143,0.5250842814776256,18
2982,85401       14321  2,BF199300000143,0.4500727980953587,19
2983,85401       14321  2,BF199300000143,0.3940538315758532,19
2984,85401       14322  3,BF199300000143,0.508093620297576,18
2985,85401       14322  3,BF199300000143,0.5250842814776256,18
2986,85401       14322 11,BF199300000143,0.4615254801741957,18
2987,85401       14322 11,BF199300000143,0.5250842814776256,18
2988,85401       14325  2,BF199300000143,0.5086581970683832,18
2989,85401       14325  8,BF199300000143,0.4119679099737857,19
2990,85401       14325  8,BF199300000143,0.4119679099737857,19
2991,85401       14325  8,BF199300000143,0.4345965661898352,19
2992,85401       14326  2,BF199300000143,0.4674922758572319,19
2993,85401       14328  8,BF199300000143,0.5019720607012954,18
2994,85401       14328  8,BF199300000143,0.5029449679246817,19
2995,85401       144 3  2,BF199300000144,0.47447774071075494,19
2996,85401       144 3  2,BF199300000144,0.4529376284131197,18
2997,85401       144 4  1,BF199300000144,0.4259614075583482,19
2998,85401       144 4  1,BF199300000144,0.4749906149786043,19
2999,85401       144 7  4,BF199300000144,0.47164103774992555,19
3000,85401       144 7  4,BF199300000144,0.46199474499447407,19
3001,85401       144 7 11,BF199300000144,0.44602762794913503,19
3002,85401       144 7 11,BF199300000144,0.4382964821630092,18
3003,85401       14411  2,BF199300000144,0.45345318695116765,19
3004,85401       14412  2,BF199300000144,0.48183009113462777,19
3005,85401       14415  2,BF199300000144,0.43741789578749046,18
3006,85401       14416  2,BF199300000144,0.44602762794913503,19
3007,85401       14416  2,BF199300000144,0.4382964821630092,18
3008,85401       14418  2,BF199300000144,0.4235271426420221,19
3009,85401       14421  4,BF199300000144,0.4126747520834183,19
3010,85401       14421  4,BF199300000144,0.4322819282914776,19
3011,85401       14422  2,BF199300000144,0.4090201242436911,19
3012,85401       14422  2,BF199300000144,0.46213086576278845,19
3013,85401       14422  2,BF199300000144,0.46213086576278845,19
3014,85401       145 1  2,BF199300000145,0.49097154545519067,19
3015,85401       145 3  2,BF199300000145,0.4738424054288732,19
3016,85401       145 4  2,BF199300000145,0.501229275685801,18
3017,85401       145 4  2,BF199300000145,0.40902147251292836,19
3018,85401       145 5 10,BF199300000145,0.4833371874689832,19
3019,85401       145 8  2,BF199300000145,0.5070806775985495,18
3020,85401       145 8  2,BF199300000145,0.44670756247695376,19
3021,85401       145 8  2,BF199300000145,0.4382964821630092,18
3022,85401       14510  2,BF199300000145,0.49097154545519067,19
3023,85401       14510  2,BF199300000145,0.3956997526981727,19
3024,85401       146 1  2,BF199300000146,0.38679864636265243,19
3025,85401       146 4  6,BF199300000146,0.45763338170777584,19
3026,85401       146 7  2,BF199300000146,0.45507586366924124,19
3027,85401       146 7  2,BF199300000146,0.3731688714004997,19
3028,85401       146 8 10,BF199300000146,0.47854269766618335,18
3029,85401       146 8 10,BF199300000146,0.46785097484974036,19
3030,85401       146 9  2,BF199300000146,0.47100642568890067,18
3031,85401       146 9  2,BF199300000146,0.44950947511689104,19
3032,85401       146 9  2,BF199300000146,0.4448014276872452,19
3033,85401       14610  2,BF199300000146,0.44886059914988685,19
3034,85401       14610  2,BF199300000146,0.44950947511689104,19
3035,85401       14610  2,BF199300000146,0.4448014276872452,19
3036,85401       14610  8,BF199300000146,0.455332539754491,18
3037,85401       147 1  2,BF199300000147,0.4219826048968757,19
3038,85401       147 1  2,BF199300000147,0.4872983535394974,18
3039,85401       147 3  2,BF199300000147,0.4813057913062561,18
3040,85401       147 3  2,BF199300000147,0.4887443020770014,18
3041,85401       147 6  2,BF199300000147,0.443171238662162,19
3042,85401       147 6  2,BF199300000147,0.49365186655198756,18
3043,85401       147 6  2,BF199300000147,0.3978909866297544,19
3044,85401       147 8  2,BF199300000147,0.3977050514575299,19
3045,85401       147 8  2,BF199300000147,0.3977050514575299,19
3046,85401       14712  3,BF199300000147,0.4421138855864538,19
3047,85401       14712  3,BF199300000147,0.37930184306680476,19
3048,85401       14712  9,BF199300000147,0.4177999362295265,18
3049,85401       14712  9,BF199300000147,0.41363832569494124,19
3050,85401       14712 10,BF199300000147,0.49337116232181366,18
3051,85401       14713  2,BF199300000147,0.381295922785564,19
3052,85401       14713  2,BF199300000147,0.4349798334245472,19
3053,85401       14713  7,BF199300000147,0.37930184306680476,19
3054,85401       14713  8,BF199300000147,0.3852930721378717,19
3055,85401       14713 11,BF199300000147,0.443171238662162,19
3056,85401       14713 11,BF199300000147,0.41363832569494124,19
3057,85401       14713 13,BF199300000147,0.4810618844099082,18
3058,85401       14713 13,BF199300000147,0.41363832569494124,19
3059,85401       14715  3,BF199300000147,0.4893113314614866,18
3060,85401       14718  2,BF199300000147,0.4219826048968757,19
3061,85401       14718  2,BF199300000147,0.4782487341769137,18
3062,85401       14722  2,BF199300000147,0.4782487341769137,18
3063,85401       148 1  2,BF199300000148,0.4525946168384554,19
3064,85401       148 1  2,BF199300000148,0.4550056966782189,19
3065,85401       148 4  2,BF199300000148,0.47826978735491316,18
3066,85401       148 4  2,BF199300000148,0.40253778615309255,19
3067,85401       148 5  2,BF199300000148,0.4736044619865681,18
3068,85401       148 7  2,BF199300000148,0.37961943409158333,19
3069,85401       148 8  6,BF199300000148,0.4888319875237195,18
3070,85401       14811 12,BF199300000148,0.4444256085512117,18
3071,85401       14813  2,BF199300000148,0.41637456797153855,19
3072,85401       14815  2,BF199300000148,0.4086423722172735,18
3073,85401       14815  2,BF199300000148,0.4550056966782189,19
3074,85401       14821  2,BF199300000148,0.47253221098655546,18
3075,85401       14822  2,BF199300000148,0.4733787608339124,18
3076,85401       14822  2,BF199300000148,0.4253849141475125,19
3077,85401       14822  8,BF199300000148,0.3938982609772829,19
3078,85401       14823  7,BF199300000148,0.39518225958973313,19
3079,85401       14825  2,BF199300000148,0.41637456797153855,19
3080,85401       14826  2,BF199300000148,0.40767251474824445,19
3081,85401       14827  9,BF199300000148,0.4733787608339124,18
3082,85401       14827  9,BF199300000148,0.4020126679679554,19
3083,85401       149 1  2,BF199300000149,0.4566173541219912,18
3084,85401       149 2  2,BF199300000149,0.45007052342897225,19
3085,85401       149 3  7,BF199300000149,0.46461332300055247,18
3086,85401       149 3  7,BF199300000149,0.4063380237685766,19
3087,85401       149 6  2,BF199300000149,0.46350426749113294,18
3088,85401       149 6  2,BF199300000149,0.3904206045080714,19
3089,85401       14911  2,BF199300000149,0.46350426749113294,18
3090,85401       14911  2,BF199300000149,0.4013864387380807,18
3091,85401       14912  4,BF199300000149,0.41872066856903206,19
3092,85401       14913  2,BF199300000149,0.46776568602522683,18
3093,85401       150 1  2,BF199300000150,0.4277760354805229,19
3094,85401       150 1  9,BF199300000150,0.504047975144378,19
3095,85401       150 1  9,BF199300000150,0.5360170400715192,18
3096,85401       150 1  9,BF199300000150,0.4651858264892092,19
3097,85401       150 1 14,BF199300000150,0.4417253546671284,19
3098,85401       150 3 13,BF199300000150,0.5451637327548233,18
3099,85401       150 4  2,BF199300000150,0.44397086773703465,19
3100,85401       150 5  2,BF199300000150,0.5457640652975694,18
3101,85401       150 5  8,BF199300000150,0.5151746389529165,19
3102,85401       150 5  8,BF199300000150,0.4442936413164065,19
3103,85401       150 6  5,BF199300000150,0.43237315245742997,19
3104,85401       150 6 12,BF199300000150,0.4857347404440384,19
3105,85401       150 9  2,BF199300000150,0.5300793325462665,18
3106,85401       150 9 11,BF199300000150,0.48363308245260905,19
3107,85401       15010  5,BF199300000150,0.4427958563382995,19
3108,85401       15011  2,BF199300000150,0.5124483830990202,19
3109,85401       15011  2,BF199300000150,0.4442936413164065,19
3110,85401       15012  2,BF199300000150,0.5023886167646859,19
3111,85401       15012  2,BF199300000150,0.489028003010559,19
3112,85401       15015  8,BF199300000150,0.43237315245742997,19
3113,85401       15015  8,BF199300000150,0.5031262868557331,19
3114,85401       15017  2,BF199300000150,0.41707305205289874,19
3115,85401       15017  7,BF199300000150,0.46130152443067673,19
3116,85401       15018  7,BF199300000150,0.4637609755280544,18
3117,85401       15018  7,BF199300000150,0.4581039847241247,19
3118,85401       15018 12,BF199300000150,0.4997357139537997,19
3119,85401       15022  2,BF199300000150,0.5360170400715192,18
3120,85401       15022  2,BF199300000150,0.5040046570425286,19
3121,85401       15022  2,BF199300000150,0.4277760354805229,19
3122,85401       15023  2,BF199300000150,0.46130152443067673,19
3123,85401       15023  2,BF199300000150,0.42101448995186874,19
3124,85401       15023  2,BF199300000150,0.4271227575559428,19
3125,85401       15023  6,BF199300000150,0.4666077783224291,19
3126,85401       15023 10,BF199300000150,0.49322066335306125,19
3127,85401       15023 10,BF199300000150,0.4997357139537997,19
3128,85401       15024  2,BF199300000150,0.4637609755280544,18
3129,85401       15024  2,BF199300000150,0.52394744160879,19
3130,85401       15024  2,BF199300000150,0.46284236877632323,18
3131,85401       15024  8,BF199300000150,0.4734346417324063,19
3132,85401       15024  8,BF199300000150,0.5007588368084563,18
3133,85401       15024 13,BF199300000150,0.5360170400715192,18
3134,85401       15025  2,BF199300000150,0.49322066335306125,19
3135,85401       15025  2,BF199300000150,0.5185504820139364,18
3136,85401       15025 11,BF199300000150,0.4494834434244133,19
3137,85401       15025 15,BF199300000150,0.4917655230638045,19
3138,85401       15025 15,BF199300000150,0.5230738624994152,18
3139,85401       15025 19,BF199300000150,0.43237315245742997,19
3140,85401       15026  8,BF199300000150,0.4637609755280544,18
3141,85401       15026  8,BF199300000150,0.5031262868557331,19
3142,85401       151 3  2,BF199300000151,0.5061896151299057,18
3143,85401       151 3  2,BF199300000151,0.44018166135308956,19
3144,85401       151 3  3,BF199300000151,0.4685940156679745,19
3145,85401       151 3  3,BF199300000151,0.4148310081292297,19
3146,85401       151 3  8,BF199300000151,0.4080197159041707,19
3147,85401       151 3  8,BF199300000151,0.4213825571007294,18
3148,85401       151 3 17,BF199300000151,0.4181606706239095,19
3149,85401       151 3 17,BF199300000151,0.38361561134365985,19
3150,85401       151 4  3,BF199300000151,0.5061896151299057,18
3151,85401       151 4  3,BF199300000151,0.44018166135308956,19
3152,85401       151 6  2,BF199300000151,0.5008520081099188,18
3153,85401       151 6  2,BF199300000151,0.44594365194317254,18
3154,85401       151 6  9,BF199300000151,0.4762778553961954,18
3155,85401       151 7  2,BF199300000151,0.4767401388351002,19
3156,85401       151 7  2,BF199300000151,0.39414207507156696,19
3157,85401       151 8  2,BF199300000151,0.49520196118481974,18
3158,85401       151 8  2,BF199300000151,0.43240306066919765,19
3159,85401       151 9  2,BF199300000151,0.45851027248529225,19
3160,85401       15110  2,BF199300000151,0.5036280462167505,18
3161,85401       15110  2,BF199300000151,0.43710286499258466,19
3162,85401       15110  7,BF199300000151,0.4080197159041707,19
3163,85401       15112  7,BF199300000151,0.44914755126644895,19
3164,85401       15114  2,BF199300000151,0.49520196118481974,18
3165,85401       15114  2,BF199300000151,0.398447370025096,19
3166,85401       15114  2,BF199300000151,0.398447370025096,19
3167,85401       15114  7,BF199300000151,0.5036280462167505,18
3168,85401       15114  7,BF199300000151,0.43710286499258466,19
3169,85401       15114 14,BF199300000151,0.39449834837908515,19
3170,85401       15115  5,BF199300000151,0.48824683674465225,18
3171,85401       15116  2,BF199300000151,0.461426243131751,18
3172,85401       15116  2,BF199300000151,0.3908897891611617,19
3173,85401       15117  2,BF199300000151,0.4213825571007294,18
3174,85401       15117  8,BF199300000151,0.4148310081292297,19
3175,85401       15118  2,BF199300000151,0.49520196118481974,18
3176,85401       15118  2,BF199300000151,0.38361561134365985,19
3177,85401       15119  6,BF199300000151,0.5036280462167505,18
3178,85401       15119  6,BF199300000151,0.4619722582644512,19
3179,85401       15119 10,BF199300000151,0.4596337511585846,19
3180,85401       15120  2,BF199300000151,0.4685940156679745,19
3181,85401       15120  2,BF199300000151,0.49407360003686257,18
3182,85401       15121  2,BF199300000151,0.4860951253479798,18
3183,85401       15121  2,BF199300000151,0.4860951253479798,18
3184,85401       15122  4,BF199300000151,0.48844106863831677,19
3185,85401       15122  4,BF199300000151,0.4829770501970717,18
3186,85401       15124  2,BF199300000151,0.49452350673069123,18
3187,85401       15129  2,BF199300000151,0.4685940156679745,19
3188,85401       15129  2,BF199300000151,0.44594365194317254,18
3189,85401       15129  6,BF199300000151,0.44914755126644895,19
3190,85401       15129  6,BF199300000151,0.4148310081292297,19
3191,85401       15131  8,BF199300000151,0.5036280462167505,18
3192,85401       15131  8,BF199300000151,0.48788137024020284,18
3193,85401       15131 11,BF199300000151,0.461426243131751,18
3194,85401       15132  2,BF199300000151,0.49520196118481974,18
3195,85401       15132  2,BF199300000151,0.39414207507156696,19
3196,85401       15133  2,BF199300000151,0.48824683674465225,18
3197,85401       15133  2,BF199300000151,0.40697690783872087,19
3198,85401       15133  7,BF199300000151,0.45851027248529225,19
3199,85401       15133  7,BF199300000151,0.45925408639186943,19
3200,85401       15134  2,BF199300000151,0.4684333467563066,19
3201,85401       15134  2,BF199300000151,0.4626950803976007,19
3202,85401       15135  2,BF199300000151,0.5036280462167505,18
3203,85401       15135  2,BF199300000151,0.39414207507156696,19
3204,85401       15136  2,BF199300000151,0.44914755126644895,19
3205,85401       15136  2,BF199300000151,0.4829770501970717,18
3206,85401       15139  3,BF199300000151,0.4449003587680379,19
3207,85401       15139  6,BF199300000151,0.46624456697504896,19
3208,85401       15139  6,BF199300000151,0.49407360003686257,18
3209,85401       15141  2,BF199300000151,0.4356593174485901,19
3210,85401       15141  2,BF199300000151,0.44018166135308956,19
3211,85401       15142  2,BF199300000151,0.49452350673069123,18
3212,85401       15142  2,BF199300000151,0.4415023227454502,19
3213,85401       15143  2,BF199300000151,0.4340718235914936,19
3214,85401       15143  2,BF199300000151,0.4829770501970717,18
3215,85401       15143  2,BF199300000151,0.44594365194317254,18
3216,85401       15143  3,BF199300000151,0.5033688654662614,18
3217,85401       15143  9,BF199300000151,0.5033688654662614,18
3218,85401       15143  9,BF199300000151,0.48788137024020284,18
3219,85401       15144  2,BF199300000151,0.4596337511585846,19
3220,85401       15144 13,BF199300000151,0.39449834837908515,19
3221,85401       15144 13,BF199300000151,0.4415023227454502,19
3222,85401       15145  1,BF199300000151,0.4449003587680379,19
3223,85401       15145  1,BF199300000151,0.4213825571007294,18
3224,85401       15147  2,BF199300000151,0.5008520081099188,18
3225,85401       15148  2,BF199300000151,0.49544127886668543,18
3226,85401       152 2  2,BF199300000152,0.4567042593626266,18
3227,85401       152 2  2,BF199300000152,0.47427462389893754,18
3228,85401       152 7  2,BF199300000152,0.46079395299707165,19
3229,85401       152 7  2,BF199300000152,0.37416640403734386,19
3230,85401       152 9  2,BF199300000152,0.37264695985408897,19
3231,85401       152 9  2,BF199300000152,0.45051347401080716,19
3232,85401       15211  2,BF199300000152,0.4790036244313486,18
3233,85401       15212  2,BF199300000152,0.4137687184531193,19
3234,85401       15215  8,BF199300000152,0.3630083626599933,19
3235,85401       15215  8,BF199300000152,0.470606854875037,18
3236,85401       15216  2,BF199300000152,0.4392073901521043,19
3237,85401       15216  2,BF199300000152,0.45051347401080716,19
3238,85401       15217  3,BF199300000152,0.3753496839689559,19
3239,85401       15217  3,BF199300000152,0.45051347401080716,19
3240,85401       15218  2,BF199300000152,0.4060040332324116,19
3241,85401       15218 23,BF199300000152,0.4392073901521043,19
3242,85401       15218 23,BF199300000152,0.3700873451408231,19
3243,85401       15220  2,BF199300000152,0.36466539697933664,19
3244,85401       15220  2,BF199300000152,0.4060040332324116,19
3245,85401       15220  2,BF199300000152,0.44186980008367016,19
3246,85401       15223  2,BF199300000152,0.4325638288466173,18
3247,85401       15223  2,BF199300000152,0.45051347401080716,19
3248,85401       15224  8,BF199300000152,0.39872773389132804,19
3249,85401       15225  2,BF199300000152,0.45563656712395645,18
3250,85401       15226  2,BF199300000152,0.3690206795274522,19
3251,85401       15226  2,BF199300000152,0.382476223689845,19
3252,85401       15226  2,BF199300000152,0.4150306068324651,19
3253,85401       15227  2,BF199300000152,0.3753496839689559,19
3254,85401       15227  2,BF199300000152,0.46506689011761393,19
3255,85401       15227  4,BF199300000152,0.4567042593626266,18
3256,85401       15227  4,BF199300000152,0.3869274333770171,19
3257,85401       15228  2,BF199300000152,0.4278300101830916,19
3258,85401       15228  3,BF199300000152,0.46506689011761393,19
3259,85401       15233  2,BF199300000152,0.3753496839689559,19
3260,85401       15233  2,BF199300000152,0.3657677476643715,19
3261,85401       15234  2,BF199300000152,0.3975379033197654,18
3262,85401       15234  2,BF199300000152,0.37416640403734386,19
3263,85401       15234  7,BF199300000152,0.3975379033197654,18
3264,85401       15234  7,BF199300000152,0.470606854875037,18
3265,85401       15236  1,BF199300000152,0.36466539697933664,19
3266,85401       15236  1,BF199300000152,0.3798927950899118,19
3267,85401       15237  2,BF199300000152,0.36466539697933664,19
3268,85401       15237  2,BF199300000152,0.39410160297820623,19
3269,85401       15238  2,BF199300000152,0.3975379033197654,18
3270,85401       15238  2,BF199300000152,0.39410160297820623,19
3271,85401       15238  6,BF199300000152,0.4664019685006687,18
3272,85401       15238  6,BF199300000152,0.466306539949608,18
3273,85401       15239  2,BF199300000152,0.45961694122769875,18
3274,85401       15239  2,BF199300000152,0.382476223689845,19
3275,85401       15239  2,BF199300000152,0.46406845849545514,19
3276,85401       153 1  2,BF199300000153,0.37929454362190695,19
3277,85401       153 1  2,BF199300000153,0.42972238163317494,18
3278,85401       153 2  2,BF199300000153,0.4138168882488323,18
3279,85401       153 2  2,BF199300000153,0.3703018582848434,18
