ID,idhspid,dhsid,mean_pn,num
73,85401         612  2,BF199300000006,34.885714285714286,9
74,85401         613  3,BF199300000006,34.885714285714286,4
75,85401         614  5,BF199300000006,34.885714285714286,1
76,85401         7 1  2,BF199300000007,34.885714285714286,9
77,85401         7 1  2,BF199300000007,34.885714285714286,9
78,85401         7 2  2,BF199300000007,34.885714285714286,9
79,85401         7 4  2,BF199300000007,34.885714285714286,9
80,85401         7 4  5,BF199300000007,34.885714285714286,9
81,85401         7 5  2,BF199300000007,34.885714285714286,9
82,85401         7 6  6,BF199300000007,34.885714285714286,9
83,85401         7 6 11,BF199300000007,34.885714285714286,9
84,85401         7 8  2,BF199300000007,34.885714285714286,9
85,85401         7 8  2,BF199300000007,34.885714285714286,9
86,85401         7 9  2,BF199300000007,34.885714285714286,9
87,85401         712  2,BF199300000007,34.885714285714286,9
88,85401         712  2,BF199300000007,34.885714285714286,9
89,85401         712 18,BF199300000007,34.885714285714286,9
90,85401         712 18,BF199300000007,34.885714285714286,9
91,85401         712 28,BF199300000007,34.885714285714286,9
92,85401         8 2  2,BF199300000008,34.885714285714286,9
93,85401         8 3  2,BF199300000008,34.885714285714286,9
94,85401         8 4  1,BF199300000008,34.885714285714286,1
95,85401         8 5  2,BF199300000008,34.885714285714286,9
96,85401         8 5  2,BF199300000008,34.885714285714286,9
97,85401         8 6  2,BF199300000008,34.885714285714286,9
98,85401         8 7  1,BF199300000008,34.885714285714286,9
99,85401         8 8 13,BF199300000008,34.885714285714286,9
100,85401         8 9  4,BF199300000008,34.885714285714286,9
101,85401         811  2,BF199300000008,34.885714285714286,8
102,85401         814  1,BF199300000008,34.885714285714286,9
103,85401         9 1  4,BF199300000009,34.885714285714286,9
104,85401         9 6  2,BF199300000009,34.885714285714286,9
105,85401         9 6  8,BF199300000009,34.885714285714286,9
106,85401         9 7  2,BF199300000009,34.885714285714286,9
107,85401         9 7  2,BF199300000009,34.885714285714286,9
108,85401         9 7  2,BF199300000009,34.885714285714286,2
109,85401         9 9  2,BF199300000009,34.885714285714286,9
110,85401         9 9  5,BF199300000009,34.885714285714286,9
111,85401         9 9  5,BF199300000009,34.885714285714286,2
112,85401         913  2,BF199300000009,34.885714285714286,9
113,85401         913  2,BF199300000009,34.885714285714286,9
116,85401         918  2,BF199300000009,34.885714285714286,9
117,85401         920  2,BF199300000009,34.885714285714286,9
118,85401        10 6  1,BF199300000010,34.885714285714286,9
119,85401        10 2  1,BF199300000010,34.885714285714286,9
120,85401        10 7  6,BF199300000010,34.885714285714286,9
121,85401        10 5  3,BF199300000010,34.885714285714286,9
122,85401        1013  2,BF199300000010,34.885714285714286,9
123,85401        11 8  2,BF199300000011,34.885714285714286,9
124,85401        1112  1,BF199300000011,34.885714285714286,9
125,85401        1112  1,BF199300000011,34.885714285714286,9
126,85401        1114  2,BF199300000011,34.885714285714286,9
127,85401        1120  2,BF199300000011,34.885714285714286,9
129,85401        12 1  4,BF199300000012,34.885714285714286,9
130,85401        12 3  2,BF199300000012,34.885714285714286,9
131,85401        12 8  1,BF199300000012,34.885714285714286,9
132,85401        12 8 11,BF199300000012,34.885714285714286,9
133,85401        1210  2,BF199300000012,34.885714285714286,9
134,85401        1210  2,BF199300000012,34.885714285714286,6
135,85401        1214  2,BF199300000012,34.885714285714286,9
136,85401        1215  2,BF199300000012,34.885714285714286,9
137,85401        1220  4,BF199300000012,34.885714285714286,9
138,85401        1220  5,BF199300000012,34.885714285714286,9
139,85401        1221  2,BF199300000012,34.885714285714286,9
140,85401        12 5  2,BF199300000012,34.885714285714286,9
141,85401        12 5  2,BF199300000012,34.885714285714286,9
142,85401        13 2 18,BF199300000013,34.885714285714286,9
144,85401        13 2 18,BF199300000013,34.885714285714286,9
145,85401        13 4  2,BF199300000013,34.885714285714286,9
146,85401        13 4  2,BF199300000013,34.885714285714286,9
147,85401        13 5  2,BF199300000013,34.885714285714286,9
148,85401        13 6  2,BF199300000013,34.885714285714286,9
149,85401        13 6  6,BF199300000013,34.885714285714286,9
150,85401        13 6 10,BF199300000013,34.885714285714286,9
151,85401        13 6 10,BF199300000013,34.885714285714286,7
152,85401        13 9  2,BF199300000013,34.885714285714286,9
153,85401        1310  2,BF199300000013,34.885714285714286,9
154,85401        1311  2,BF199300000013,34.885714285714286,9
155,85401        1311  2,BF199300000013,34.885714285714286,9
156,85401        1313  3,BF199300000013,34.885714285714286,9
159,85401        1315  8,BF199300000013,34.885714285714286,9
160,85401        1316  3,BF199300000013,34.885714285714286,9
161,85401        1317  2,BF199300000013,34.885714285714286,9
162,85401        1319  2,BF199300000013,34.885714285714286,9
163,85401        14 1  3,BF199300000014,34.885714285714286,9
164,85401        14 2  2,BF199300000014,34.885714285714286,9
165,85401        14 2  2,BF199300000014,34.885714285714286,9
166,85401        14 5  2,BF199300000014,34.885714285714286,9
167,85401        14 5  2,BF199300000014,34.885714285714286,9
168,85401        14 6  2,BF199300000014,34.885714285714286,9
169,85401        14 6  5,BF199300000014,34.885714285714286,9
170,85401        14 8  2,BF199300000014,34.885714285714286,9
172,85401        1410  2,BF199300000014,34.885714285714286,9
173,85401        15 1  3,BF199300000015,34.885714285714286,9
174,85401        15 2  2,BF199300000015,34.885714285714286,9
175,85401        15 5  2,BF199300000015,34.885714285714286,9
177,85401        1512  7,BF199300000015,34.885714285714286,9
178,85401        16 2  2,BF199300000016,34.885714285714286,9
179,85401        16 2  2,BF199300000016,34.885714285714286,8
180,85401        1615  2,BF199300000016,34.885714285714286,9
181,85401        1615  2,BF199300000016,34.885714285714286,9
182,85401        1611 14,BF199300000016,34.885714285714286,9
184,85401        17 1  2,BF199300000017,34.885714285714286,9
185,85401        17 1  2,BF199300000017,34.885714285714286,8
186,85401        17 4  2,BF199300000017,34.885714285714286,9
187,85401        17 5  2,BF199300000017,34.885714285714286,9
188,85401        17 5  2,BF199300000017,34.885714285714286,9
189,85401        17 6  2,BF199300000017,34.885714285714286,9
190,85401        17 8  2,BF199300000017,34.885714285714286,9
191,85401        1713  2,BF199300000017,34.885714285714286,9
192,85401        1714  2,BF199300000017,34.885714285714286,9
193,85401        1716 14,BF199300000017,34.885714285714286,9
194,85401        1718  2,BF199300000017,34.885714285714286,9
195,85401        18 5  2,BF199300000018,34.885714285714286,9
196,85401        18 6  2,BF199300000018,34.885714285714286,9
197,85401        18 7  2,BF199300000018,34.885714285714286,9
198,85401        18 8  2,BF199300000018,34.885714285714286,3
199,85401        18 9  2,BF199300000018,34.885714285714286,9
200,85401        1812  2,BF199300000018,34.885714285714286,9
201,85401        1810  2,BF199300000018,34.885714285714286,9
202,85401        1815  2,BF199300000018,34.885714285714286,9
203,85401        1815  2,BF199300000018,34.885714285714286,9
204,85401        1816  6,BF199300000018,34.885714285714286,9
206,85401        19 1  3,BF199300000019,34.885714285714286,9
207,85401        1911  2,BF199300000019,34.885714285714286,9
208,85401        19 2  3,BF199300000019,34.885714285714286,9
209,85401        19 4  2,BF199300000019,34.885714285714286,9
210,85401        19 4  2,BF199300000019,34.885714285714286,9
211,85401        19 5  2,BF199300000019,34.885714285714286,9
212,85401        19 6  2,BF199300000019,34.885714285714286,9
213,85401        1913  2,BF199300000019,34.885714285714286,9
214,85401        1914  1,BF199300000019,34.885714285714286,9
216,85401        1914  2,BF199300000019,34.885714285714286,9
217,85401        20 1  6,BF199300000020,34.885714285714286,9
218,85401        20 7  2,BF199300000020,34.885714285714286,9
219,85401        20 7  2,BF199300000020,34.885714285714286,9
220,85401        2011  2,BF199300000020,34.885714285714286,9
221,85401        2011  2,BF199300000020,34.885714285714286,6
222,85401        2015  2,BF199300000020,34.885714285714286,9
223,85401        2015  2,BF199300000020,34.885714285714286,9
224,85401        2016  2,BF199300000020,34.885714285714286,9
225,85401        2016  2,BF199300000020,34.885714285714286,9
226,85401        21 4  4,BF199300000021,34.885714285714286,9
227,85401        21 5  2,BF199300000021,34.885714285714286,9
228,85401        21 5  2,BF199300000021,34.885714285714286,4
229,85401        21 8  2,BF199300000021,34.885714285714286,9
230,85401        2110  1,BF199300000021,34.885714285714286,8
231,85401        2112  2,BF199300000021,34.885714285714286,9
232,85401        22 3  3,BF199300000022,34.885714285714286,9
233,85401        22 3  3,BF199300000022,34.885714285714286,9
234,85401        22 7  4,BF199300000022,34.885714285714286,9
235,85401        22 9  3,BF199300000022,34.885714285714286,9
236,85401        2210  2,BF199300000022,34.885714285714286,9
237,85401        2211  6,BF199300000022,34.885714285714286,9
239,85401        2212  2,BF199300000022,34.885714285714286,9
240,85401        2212  2,BF199300000022,34.885714285714286,9
241,85401        2213  2,BF199300000022,34.885714285714286,9
242,85401        2218  2,BF199300000022,34.885714285714286,9
243,85401        2220  2,BF199300000022,34.885714285714286,9
244,85401        2220  2,BF199300000022,34.885714285714286,9
245,85401        2221  2,BF199300000022,34.885714285714286,9
246,85401        2222  2,BF199300000022,34.885714285714286,9
247,85401        2222  2,BF199300000022,34.885714285714286,5
248,85401        23 3  8,BF199300000023,34.885714285714286,9
249,85401        23 3  8,BF199300000023,34.885714285714286,5
250,85401        23 4  2,BF199300000023,34.885714285714286,9
251,85401        23 4  2,BF199300000023,34.885714285714286,9
252,85401        23 5  2,BF199300000023,34.885714285714286,9
253,85401        23 6  2,BF199300000023,34.885714285714286,9
254,85401        23 6  2,BF199300000023,34.885714285714286,9
255,85401        23 6  8,BF199300000023,34.885714285714286,9
256,85401        23 8  2,BF199300000023,34.885714285714286,9
257,85401        23 9  2,BF199300000023,34.885714285714286,9
258,85401        2311  2,BF199300000023,34.885714285714286,9
259,85401        2311  9,BF199300000023,34.885714285714286,9
260,85401        2312  2,BF199300000023,34.885714285714286,9
261,85401        2312  6,BF199300000023,34.885714285714286,9
262,85401        24 1  2,BF199300000024,34.885714285714286,9
263,85401        24 1  7,BF199300000024,34.885714285714286,9
264,85401        24 2  2,BF199300000024,34.885714285714286,9
265,85401        24 2  2,BF199300000024,34.885714285714286,1
266,85401        24 3  2,BF199300000024,34.885714285714286,9
267,85401        24 4  2,BF199300000024,34.885714285714286,9
268,85401        24 5  2,BF199300000024,34.885714285714286,9
269,85401        24 7  2,BF199300000024,34.885714285714286,9
270,85401        24 7  3,BF199300000024,34.885714285714286,3
271,85401        24 9  2,BF199300000024,34.885714285714286,9
272,85401        2410  2,BF199300000024,34.885714285714286,9
273,85401        2410  2,BF199300000024,34.885714285714286,9
274,85401        2410  8,BF199300000024,34.885714285714286,9
275,85401        2410  8,BF199300000024,34.885714285714286,9
276,85401        2412  4,BF199300000024,34.885714285714286,9
277,85401        2413  2,BF199300000024,34.885714285714286,9
278,85401        2413  2,BF199300000024,34.885714285714286,9
279,85401        2413  3,BF199300000024,34.885714285714286,9
280,85401        2415  2,BF199300000024,34.885714285714286,9
281,85401        2415  2,BF199300000024,34.885714285714286,9
282,85401        2416  2,BF199300000024,34.885714285714286,9
283,85401        2417  2,BF199300000024,34.885714285714286,9
284,85401        2419  2,BF199300000024,34.885714285714286,9
285,85401        2421  2,BF199300000024,34.885714285714286,9
286,85401        2418  2,BF199300000024,34.885714285714286,9
287,85401        25 2  2,BF199300000025,34.885714285714286,9
288,85401        25 2  2,BF199300000025,34.885714285714286,9
289,85401        25 7  7,BF199300000025,34.885714285714286,9
290,85401        25 8  2,BF199300000025,34.885714285714286,9
291,85401        25 9  2,BF199300000025,34.885714285714286,9
292,85401        2511  2,BF199300000025,34.885714285714286,9
294,85401        2514  2,BF199300000025,34.885714285714286,9
295,85401        2515  2,BF199300000025,34.885714285714286,9
296,85401        2515  9,BF199300000025,34.885714285714286,9
297,85401        2516  2,BF199300000025,34.885714285714286,9
298,85401        2523  2,BF199300000025,34.885714285714286,9
299,85401        2523  2,BF199300000025,34.885714285714286,9
300,85401        2530  2,BF199300000025,34.885714285714286,9
301,85401        2533  2,BF199300000025,34.885714285714286,9
302,85401        2534  2,BF199300000025,34.885714285714286,9
303,85401        2534  2,BF199300000025,34.885714285714286,8
304,85401        2535  2,BF199300000025,34.885714285714286,9
305,85401        2536  2,BF199300000025,34.885714285714286,9
306,85401        2537  2,BF199300000025,34.885714285714286,9
307,85401        2537  2,BF199300000025,34.885714285714286,1
308,85401        2538  8,BF199300000025,34.885714285714286,9
309,85401        2539  5,BF199300000025,34.885714285714286,9
311,85401        2541  2,BF199300000025,34.885714285714286,9
312,85401        2541  2,BF199300000025,34.885714285714286,5
313,85401        2542  2,BF199300000025,34.885714285714286,9
315,85401        26 2  2,BF199300000026,34.885714285714286,9
316,85401        26 5  2,BF199300000026,34.885714285714286,9
317,85401        26 9  2,BF199300000026,34.885714285714286,9
318,85401        2611  2,BF199300000026,34.885714285714286,9
319,85401        2614  2,BF199300000026,34.885714285714286,7
320,85401        2615  2,BF199300000026,34.885714285714286,3
322,85401        2619  2,BF199300000026,34.885714285714286,9
323,85401        2623  7,BF199300000026,34.885714285714286,9
324,85401        2624  1,BF199300000026,34.885714285714286,9
325,85401        2628  2,BF199300000026,34.885714285714286,9
326,85401        2636  2,BF199300000026,34.885714285714286,9
327,85401        2637  2,BF199300000026,34.885714285714286,9
328,85401        2637  2,BF199300000026,34.885714285714286,4
329,85401        2641  2,BF199300000026,34.885714285714286,9
331,85401        27 2  2,BF199300000027,34.885714285714286,9
332,85401        27 2  2,BF199300000027,34.885714285714286,6
333,85401        27 4  2,BF199300000027,34.885714285714286,9
334,85401        27 4  2,BF199300000027,34.885714285714286,7
335,85401        27 6  2,BF199300000027,34.885714285714286,9
336,85401        27 8  2,BF199300000027,34.885714285714286,9
338,85401        2710 10,BF199300000027,34.885714285714286,9
339,85401        2710 10,BF199300000027,34.885714285714286,9
340,85401        2718  2,BF199300000027,34.885714285714286,9
342,85401        2718  7,BF199300000027,34.885714285714286,9
343,85401        2719  2,BF199300000027,34.885714285714286,9
344,85401        2719  2,BF199300000027,34.885714285714286,4
345,85401        2720  2,BF199300000027,34.885714285714286,9
346,85401        2720  2,BF199300000027,34.885714285714286,9
347,85401        28 1  2,BF199300000028,34.885714285714286,9
348,85401        28 3  2,BF199300000028,34.885714285714286,9
349,85401        28 3  2,BF199300000028,34.885714285714286,2
350,85401        28 8  2,BF199300000028,34.885714285714286,9
351,85401        28 9  2,BF199300000028,34.885714285714286,9
352,85401        2812  3,BF199300000028,34.885714285714286,9
353,85401        2812  3,BF199300000028,34.885714285714286,2
354,85401        2813  2,BF199300000028,34.885714285714286,9
356,85401        2814  2,BF199300000028,34.885714285714286,9
357,85401        2821  2,BF199300000028,34.885714285714286,9
358,85401        2824  2,BF199300000028,34.885714285714286,9
359,85401        2824  2,BF199300000028,34.885714285714286,9
360,85401        2826  1,BF199300000028,34.885714285714286,4
361,85401        2827  1,BF199300000028,34.885714285714286,5
362,85401        2828  2,BF199300000028,34.885714285714286,9
364,85401        2829  2,BF199300000028,34.885714285714286,9
365,85401        2832  3,BF199300000028,34.885714285714286,9
366,85401        2833  2,BF199300000028,34.885714285714286,9
367,85401        2833  2,BF199300000028,34.885714285714286,9
368,85401        2834  2,BF199300000028,34.885714285714286,9
369,85401        2838  2,BF199300000028,34.885714285714286,9
370,85401        2838  2,BF199300000028,34.885714285714286,9
371,85401        2841  2,BF199300000028,34.885714285714286,9
372,85401        29 2  2,BF199300000029,34.885714285714286,7
373,85401        29 3  2,BF199300000029,34.885714285714286,9
374,85401        29 3  2,BF199300000029,34.885714285714286,9
375,85401        29 4  2,BF199300000029,34.885714285714286,9
376,85401        29 5  2,BF199300000029,34.885714285714286,9
377,85401        29 6  2,BF199300000029,34.885714285714286,9
378,85401        29 6  2,BF199300000029,34.885714285714286,9
379,85401        29 8  2,BF199300000029,34.885714285714286,9
380,85401        29 9  2,BF199300000029,34.885714285714286,9
381,85401        2911  2,BF199300000029,34.885714285714286,9
382,85401        30 1  2,BF199300000030,34.885714285714286,9
383,85401        30 2  2,BF199300000030,34.885714285714286,9
384,85401        30 3  2,BF199300000030,34.885714285714286,9
386,85401        30 4  2,BF199300000030,34.885714285714286,9
387,85401        30 4 10,BF199300000030,34.885714285714286,9
388,85401        30 5  4,BF199300000030,34.885714285714286,9
389,85401        30 6  2,BF199300000030,34.885714285714286,9
390,85401        30 6  2,BF199300000030,34.885714285714286,9
392,85401        3010  2,BF199300000030,34.885714285714286,9
393,85401        3012  2,BF199300000030,34.885714285714286,9
394,85401        3013  2,BF199300000030,34.885714285714286,9
395,85401        3013  2,BF199300000030,34.885714285714286,9
396,85401        3015  2,BF199300000030,34.885714285714286,9
397,85401        3015  2,BF199300000030,34.885714285714286,9
398,85401        3017  2,BF199300000030,34.885714285714286,9
399,85401        3017  7,BF199300000030,34.885714285714286,9
400,85401        3017  7,BF199300000030,34.885714285714286,4
401,85401        31 2  2,BF199300000031,34.885714285714286,9
402,85401        31 2  2,BF199300000031,34.885714285714286,9
403,85401        31 9  2,BF199300000031,34.885714285714286,9
404,85401        31 9  2,BF199300000031,34.885714285714286,9
405,85401        3110  3,BF199300000031,34.885714285714286,9
406,85401        3110  5,BF199300000031,34.885714285714286,9
407,85401        3110  5,BF199300000031,34.885714285714286,9
408,85401        3111  6,BF199300000031,34.885714285714286,9
409,85401        3112  2,BF199300000031,34.885714285714286,9
410,85401        3112  2,BF199300000031,34.885714285714286,9
411,85401        3113  8,BF199300000031,34.885714285714286,9
414,85401        3119  2,BF199300000031,34.885714285714286,9
415,85401        3126  2,BF199300000031,34.885714285714286,9
416,85401        3126  2,BF199300000031,34.885714285714286,9
417,85401        3129  2,BF199300000031,34.885714285714286,9
418,85401        3133  2,BF199300000031,34.885714285714286,9
419,85401        3133  2,BF199300000031,34.885714285714286,9
421,85401        3136  3,BF199300000031,34.885714285714286,9
422,85401        3137  2,BF199300000031,34.885714285714286,9
424,85401        3140  3,BF199300000031,34.885714285714286,9
425,85401        3140  8,BF199300000031,34.885714285714286,9
426,85401        3142  2,BF199300000031,34.885714285714286,9
427,85401        3142  2,BF199300000031,34.885714285714286,9
428,85401        3143  2,BF199300000031,34.885714285714286,9
429,85401        3144  1,BF199300000031,34.885714285714286,9
430,85401        3146  2,BF199300000031,34.885714285714286,9
431,85401        3146  2,BF199300000031,34.885714285714286,5
432,85401        3147  2,BF199300000031,34.885714285714286,9
433,85401        3150  5,BF199300000031,34.885714285714286,9
434,85401        3150  9,BF199300000031,34.885714285714286,9
435,85401        3150  9,BF199300000031,34.885714285714286,9
436,85401        3151  1,BF199300000031,34.885714285714286,9
437,85401        3152  2,BF199300000031,34.885714285714286,9
438,85401        3153  2,BF199300000031,34.885714285714286,9
439,85401        3153  2,BF199300000031,34.885714285714286,9
440,85401        3153  4,BF199300000031,34.885714285714286,9
441,85401        3154  2,BF199300000031,34.885714285714286,9
443,85401        3154  3,BF199300000031,34.885714285714286,9
444,85401        3154  3,BF199300000031,34.885714285714286,9
445,85401        3154  4,BF199300000031,34.885714285714286,9
446,85401        3157  2,BF199300000031,34.885714285714286,9
447,85401        3158  2,BF199300000031,34.885714285714286,9
448,85401        3160  2,BF199300000031,34.885714285714286,9
449,85401        3160  2,BF199300000031,34.885714285714286,9
450,85401        3161  2,BF199300000031,34.885714285714286,6
451,85401        3162  2,BF199300000031,34.885714285714286,9
452,85401        32 1  2,BF199300000032,34.885714285714286,9
453,85401        32 1  2,BF199300000032,34.885714285714286,9
454,85401        32 2  2,BF199300000032,34.885714285714286,9
455,85401        32 2  2,BF199300000032,34.885714285714286,6
456,85401        32 9  2,BF199300000032,34.885714285714286,9
457,85401        3211  2,BF199300000032,34.885714285714286,9
458,85401        3211  2,BF199300000032,34.885714285714286,9
459,85401        3212  2,BF199300000032,34.885714285714286,9
460,85401        3212  2,BF199300000032,34.885714285714286,1
461,85401        3213  2,BF199300000032,34.885714285714286,9
463,85401        3215  6,BF199300000032,34.885714285714286,9
464,85401        3215  6,BF199300000032,34.885714285714286,9
465,85401        3215  6,BF199300000032,34.885714285714286,9
466,85401        3215 12,BF199300000032,34.885714285714286,9
468,85401        3216  6,BF199300000032,34.885714285714286,9
470,85401        3216  6,BF199300000032,34.885714285714286,9
471,85401        3218  2,BF199300000032,34.885714285714286,6
472,85401        3220  2,BF199300000032,34.885714285714286,9
473,85401        3221  2,BF199300000032,34.885714285714286,9
474,85401        3221  2,BF199300000032,34.885714285714286,9
475,85401        3224  2,BF199300000032,34.885714285714286,9
476,85401        33 1  1,BF199300000033,34.885714285714286,9
477,85401        33 1  1,BF199300000033,34.885714285714286,4
478,85401        33 1  7,BF199300000033,34.885714285714286,9
479,85401        33 2  7,BF199300000033,34.885714285714286,9
480,85401        33 2 10,BF199300000033,34.885714285714286,9
481,85401        33 3  2,BF199300000033,34.885714285714286,9
483,85401        33 4  2,BF199300000033,34.885714285714286,9
484,85401        33 8  7,BF199300000033,34.885714285714286,9
485,85401        33 9  2,BF199300000033,34.885714285714286,9
486,85401        33 9  2,BF199300000033,34.885714285714286,9
488,85401        3310  2,BF199300000033,34.885714285714286,9
489,85401        3314  2,BF199300000033,34.885714285714286,9
491,85401        34 1  9,BF199300000034,34.885714285714286,9
493,85401        34 5  2,BF199300000034,34.885714285714286,9
494,85401        34 6  2,BF199300000034,34.885714285714286,9
495,85401        34 6  2,BF199300000034,34.885714285714286,9
496,85401        34 7  2,BF199300000034,34.885714285714286,9
497,85401        34 7  4,BF199300000034,34.885714285714286,9
498,85401        34 7  4,BF199300000034,34.885714285714286,9
499,85401        34 8  2,BF199300000034,34.885714285714286,9
500,85401        34 8  2,BF199300000034,34.885714285714286,9
503,85401        34 9 11,BF199300000034,34.885714285714286,9
504,85401        34 9 11,BF199300000034,34.885714285714286,5
505,85401        3411  2,BF199300000034,34.885714285714286,9
506,85401        3411  2,BF199300000034,34.885714285714286,3
507,85401        35 8  7,BF199300000035,34.885714285714286,9
508,85401        35 9  8,BF199300000035,34.885714285714286,9
509,85401        35 9  8,BF199300000035,34.885714285714286,9
510,85401        3512  2,BF199300000035,34.885714285714286,9
511,85401        3513  2,BF199300000035,34.885714285714286,9
512,85401        3513  2,BF199300000035,34.885714285714286,9
513,85401        3513  2,BF199300000035,34.885714285714286,9
514,85401        3516 10,BF199300000035,34.885714285714286,9
515,85401        3517  2,BF199300000035,34.885714285714286,4
516,85401        3517  9,BF199300000035,34.885714285714286,9
517,85401        3517 14,BF199300000035,34.885714285714286,9
518,85401        3517 14,BF199300000035,34.885714285714286,4
519,85401        3520 11,BF199300000035,34.885714285714286,9
520,85401        3521  2,BF199300000035,34.885714285714286,9
521,85401        3522  3,BF199300000035,34.885714285714286,9
522,85401        3522  3,BF199300000035,34.885714285714286,2
523,85401        3524  3,BF199300000035,34.885714285714286,9
524,85401        3524  4,BF199300000035,34.885714285714286,9
525,85401        3524  4,BF199300000035,34.885714285714286,5
526,85401        3526  2,BF199300000035,34.885714285714286,9
527,85401        36 2  8,BF199300000036,34.885714285714286,9
528,85401        36 2 15,BF199300000036,34.885714285714286,9
529,85401        36 2 15,BF199300000036,34.885714285714286,9
530,85401        36 4  1,BF199300000036,34.885714285714286,9
531,85401        36 4  6,BF199300000036,34.885714285714286,9
532,85401        36 4  6,BF199300000036,34.885714285714286,9
533,85401        36 6  2,BF199300000036,34.885714285714286,9
534,85401        36 8  2,BF199300000036,34.885714285714286,9
535,85401        3610  7,BF199300000036,34.885714285714286,9
536,85401        3612  2,BF199300000036,34.885714285714286,9
537,85401        3613  2,BF199300000036,34.885714285714286,9
538,85401        3613  2,BF199300000036,34.885714285714286,9
539,85401        3613 10,BF199300000036,34.885714285714286,9
540,85401        3614  2,BF199300000036,34.885714285714286,9
541,85401        3618  2,BF199300000036,34.885714285714286,9
542,85401        3618  2,BF199300000036,34.885714285714286,9
543,85401        3618 10,BF199300000036,34.885714285714286,9
544,85401        3618 10,BF199300000036,34.885714285714286,9
545,85401        3618 10,BF199300000036,34.885714285714286,7
546,85401        3619  2,BF199300000036,34.885714285714286,9
547,85401        3623  2,BF199300000036,34.885714285714286,9
548,85401        3626  2,BF199300000036,34.885714285714286,9
549,85401        3629  2,BF199300000036,34.885714285714286,9
550,85401        3632  2,BF199300000036,34.885714285714286,9
551,85401        3633  2,BF199300000036,34.885714285714286,9
553,85401        3634  2,BF199300000036,34.885714285714286,9
554,85401        3634  2,BF199300000036,34.885714285714286,9
555,85401        3616  2,BF199300000036,34.885714285714286,9
